본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
1,3,3,2,7,63,882,1,1,2,22,1
1,3,5,1,7,63,865,1,8,2,24,0
1,3,3,1,7,63,834,1,8,1,26,1
1,3,5,1,7,63,849,1,8,1,27,1
1,3,3,1,7,63,841,1,8,2,22,0
1,3,3,1,7,63,854,1,4,2,22,0
1,3,3,1,7,63,881,1,3,1,25,0
1,3,3,1,7,63,850,1,2,1,22,1
1,3,3,1,7,63,835,1,7,1,24,0
1,3,3,1,7,63,835,1,7,1,26,1
1,3,3,1,7,64,886,1,1,2,22,0
1,3,3,1,7,64,884,1,8,2,25,0
1,3,3,1,7,65,904,1,1,1,24,0
1,3,3,1,7,65,895,1,8,2,23,0
1,3,3,1,7,65,892,1,8,1,24,0
1,3,3,1,7,65,895,1,8,1,25,0
1,3,3,1,7,65,890,1,8,1,27,0
1,3,3,1,7,65,890,1,8,2,24,1
1,3,3,1,7,65,896,1,8,2,25,1
1,3,5,1,7,65,902,1,8,2,24,1
1,3,5,1,7,65,902,1,8,2,25,0
1,3,3,1,7,65,891,1,12,2,21,1
1,3,3,1,7,66,924,1,1,2,23,1
1,3,3,1,7,66,928,1,8,2,23,0
1,3,3,1,7,66,929,1,8,2,23,1
1,3,5,1,7,66,915,1,8,1,28,1
1,3,5,1,7,66,916,1,8,2,24,1
1,3,5,1,7,66,923,1,8,2,24,1
1,3,3,1,7,66,917,1,17,1,25,0
1,3,5,1,7,66,937,1,17,1,27,1
1,3,3,1,7,66,910,1,10,1,23,0
1,3,3,1,7,66,934,1,14,1,26,1
1,3,3,1,7,66,920,1,2,1,24,1
1,3,1,1,7,67,949,1,1,2,23,0
1,3,3,1,7,67,942,1,8,2,22,0
1,3,1,1,7,67,959,1,5,2,21,1
1,3,3,1,7,67,954,1,17,2,22,1
1,3,3,1,7,67,940,1,11,2,22,1
1,3,3,1,7,67,941,1,11,2,21,1
1,3,3,1,7,68,968,1,8,1,25,1
1,3,3,1,7,68,968,1,8,2,26,1
1,3,3,1,7,68,969,1,2,1,24,0
1,3,3,1,7,68,969,1,2,2,22,1
1,3,3,1,7,68,969,1,2,2,22,0
1,3,5,1,7,69,999,1,9,2,30,1
1,3,3,1,7,69,979,1,8,1,26,1
1,3,3,1,7,69,979,1,10,1,25,1
1,3,3,1,7,69,987,1,3,2,21,0
1,3,3,1,7,69,998,1,2,1,25,1
1,3,5,1,7,70,1002,1,8,2,27,1
1,3,3,1,7,70,1004,1,8,2,25,1
1,3,3,1,7,70,1003,1,8,2,21,0
1,3,3,1,7,70,1000,1,5,2,22,1
1,3,3,1,7,70,1000,1,5,2,22,1
1,3,3,1,7,71,1012,1,8,2,23,0
1,3,3,1,7,71,1008,1,8,1,23,1
1,3,3,1,7,71,1018,1,8,1,26,0
1,3,3,1,7,71,1006,1,8,2,24,0
1,3,3,1,7,71,1011,1,8,2,27,0
1,3,5,1,7,71,1022,1,17,2,28,1
1,3,3,1,7,71,1010,1,14,2,24,1
1,3,3,1,7,71,1015,1,12,2,52,1
1,3,3,1,7,72,1031,1,1,2,23,1
1,3,3,1,7,72,1036,1,1,2,23,0
1,3,3,1,7,72,1042,1,8,2,23,1
1,3,3,1,7,72,1036,1,8,2,26,1
1,3,3,1,7,72,1043,1,4,2,22,1
1,3,5,2,7,72,1029,1,10,1,56,1
1,3,5,2,7,72,1030,1,2,2,25,0
1,2,3,1,7,72,1037,1,13,2,22,0
1,3,3,1,7,72,1029,1,12,1,22,0
1,3,3,1,7,73,1045,1,8,2,23,0
1,3,5,1,7,73,1046,1,8,1,26,1
1,3,3,1,7,73,1047,1,8,1,25,1
1,1,3,1,3,74,1873,3,15,2,24,1
1,1,3,1,3,74,1868,3,2,2,23,1
1,1,3,1,3,74,1873,3,6,2,23,1
1,1,3,1,3,75,1881,3,2,1,23,1
1,1,3,1,3,75,1881,3,2,2,41,1
3,1,3,1,3,76,1900,3,8,2,25,1
3,1,3,1,3,76,1900,3,8,2,23,1
3,1,3,1,3,76,1900,3,8,2,24,1
3,1,3,1,3,76,1900,3,8,2,24,1
1,1,3,1,3,76,1900,3,3,2,24,1
1,1,3,1,3,77,1913,3,1,1,24,0
1,1,3,1,3,77,1913,3,1,2,24,1
1,1,3,1,3,77,1902,3,9,1,28,1
1,1,3,1,3,77,1911,3,9,1,28,1
3,1,3,1,3,77,1902,3,8,2,25,0
3,1,3,1,3,77,1909,3,8,1,27,1
1,1,3,1,3,77,1920,3,11,1,28,1
1,1,3,1,3,77,1923,3,11,2,24,1
1,1,3,1,3,77,1904,3,10,2,24,1
1,1,3,1,3,77,1905,3,10,2,24,1
1,1,3,1,3,77,1907,3,10,1,28,1
1,1,3,1,3,77,1910,3,10,2,23,1
1,1,3,1,3,77,1903,3,3,2,23,0
1,1,3,1,3,77,1904,3,3,2,23,0
1,1,3,1,3,77,1904,3,3,2,23,1
1,1,3,1,3,78,1938,3,15,2,24,1
1,1,3,1,3,78,1928,3,2,2,23,1
1,1,3,1,3,78,1928,3,2,2,23,1
1,1,3,1,3,78,1937,3,12,2,25,1
1,1,3,1,3,78,1938,3,12,2,24,1
1,1,3,1,3,79,1944,3,2,2,24,1
1,1,3,1,3,79,1945,3,6,1,30,1
1,1,3,1,3,79,1945,3,6,2,24,0
1,1,3,1,3,79,1945,3,6,2,24,1
1,1,3,1,3,79,1945,3,12,2,24,0
1,1,3,1,3,79,1945,3,12,2,25,1
1,1,3,1,3,80,1957,3,11,2,24,1
1,1,3,1,3,80,1957,3,15,2,24,1
1,1,3,1,3,80,1958,3,15,2,23,1
1,1,3,1,3,80,1946,3,2,1,33,1
1,1,3,1,3,80,1959,3,6,2,23,1
1,1,3,1,3,81,1963,3,15,1,24,1
1,1,3,1,3,81,1963,3,15,2,24,1
1,1,3,1,3,81,1963,3,15,2,24,1
1,1,3,1,3,81,1963,3,15,2,23,1
1,1,3,1,3,81,1961,3,2,1,27,1
1,1,3,1,3,81,1963,3,12,2,24,0
1,1,3,1,3,82,1987,3,15,2,24,1
1,1,3,1,3,82,1974,3,2,2,24,1
1,1,3,1,3,82,1986,3,6,2,25,1
1,1,3,1,3,82,1985,3,12,2,25,1
1,1,3,1,3,83,1989,3,2,1,24,1
1,1,3,1,3,83,1991,3,2,1,28,1
1,1,3,1,3,83,1994,3,6,2,23,0
1,1,3,1,3,83,1992,3,12,2,23,1
1,3,3,1,1,84,1048,2,1,1,28,0
1,3,3,1,1,84,1050,2,1,1,27,1
1,3,3,1,1,84,1050,2,1,2,29,1
1,1,3,1,1,84,1048,2,4,1,29,1
1,1,3,1,1,84,1049,2,2,2,23,1
1,4,3,1,1,85,1053,2,1,1,26,0
1,2,3,1,1,85,1053,2,1,2,27,1
3,3,3,2,1,85,1053,2,1,1,28,1
1,3,3,1,1,85,1053,2,1,1,27,1
1,3,3,1,1,85,1059,2,1,2,25,0
1,3,3,1,1,85,1053,2,1,2,26,0
1,3,3,1,1,85,1053,2,1,2,26,0
1,3,3,1,1,85,1054,2,1,1,27,1
1,3,3,1,1,85,1053,2,1,1,28,0
1,3,3,1,1,85,1053,2,1,2,29,1
1,3,3,1,1,85,1053,2,1,2,26,1
1,3,3,1,1,85,1058,2,1,2,27,1
1,3,3,1,1,85,1053,2,1,1,26,1
1,3,3,1,1,85,1058,2,1,1,28,0
2,3,3,1,1,85,1054,2,9,2,26,1
1,3,3,1,1,85,1054,2,9,2,27,0
1,3,3,1,1,85,1054,2,8,2,23,1
1,3,3,1,1,85,1057,2,8,2,24,1
1,3,3,1,1,85,1053,2,8,2,25,0
1,3,3,1,1,85,1053,2,8,1,25,0
1,3,3,1,1,85,1056,2,8,2,28,1
1,1,3,1,1,85,1053,2,4,2,26,0
1,3,3,1,1,85,1054,2,4,1,26,1
1,3,3,1,1,85,1061,2,4,1,26,1
2,3,3,1,1,85,1053,2,17,2,26,1
3,3,3,1,1,85,1057,2,11,2,25,0
1,3,3,1,1,85,1054,2,11,1,65,0
1,1,3,1,1,85,1053,2,15,2,24,1
1,1,3,1,1,85,1053,2,14,2,25,1
1,3,3,1,1,85,1054,2,14,1,28,0
1,3,3,2,1,85,1053,2,14,1,30,0
1,3,3,1,1,85,1056,2,3,2,26,1
1,1,3,1,1,85,1053,2,2,2,23,0
1,3,3,1,1,85,1056,2,2,1,27,0
1,1,3,1,1,85,1053,2,6,1,26,1
1,3,3,1,1,85,1055,2,6,2,26,1
1,1,3,1,1,85,1053,2,13,2,23,0
1,1,3,1,1,85,1053,2,12,2,25,1
1,1,3,1,1,85,1053,2,16,2,25,1
1,3,3,1,1,86,1072,2,1,1,27,1
1,3,3,1,1,86,1083,2,1,2,25,0
1,3,3,1,1,86,1069,2,8,2,26,1
1,3,3,1,1,86,1073,2,4,2,24,1
1,3,3,1,1,86,1069,2,11,2,24,0
1,3,3,1,1,86,1069,2,11,2,24,1
1,3,3,1,1,86,1072,2,10,1,28,0
1,3,3,1,1,86,1074,2,14,2,26,1
1,3,3,1,1,86,1087,2,2,1,27,1
1,3,3,1,1,86,1087,2,2,2,25,1
1,3,3,1,1,86,1080,2,7,2,25,1
1,3,3,1,1,86,1072,2,6,1,27,1
1,3,3,1,1,87,1098,2,1,1,29,1
1,3,3,1,1,87,1098,2,1,1,28,1
1,3,3,1,1,87,1114,2,1,1,26,0
1,3,3,1,1,87,1098,2,1,2,24,1
1,3,3,1,1,87,1098,2,1,1,27,1
1,3,3,1,1,87,1098,2,1,1,28,1
1,3,3,1,1,87,1096,2,1,1,29,1
1,3,3,1,1,87,1098,2,1,1,27,1
1,1,3,1,1,87,1098,2,9,2,24,1
1,4,3,1,1,87,1097,2,5,2,26,1
1,1,3,1,1,87,1090,2,4,2,24,0
1,3,3,1,1,87,1105,2,4,1,28,1
1,3,3,1,1,87,1118,2,4,2,23,0
3,3,3,1,1,87,1090,2,11,2,26,1
1,3,3,1,1,87,1104,2,11,1,27,1
1,1,3,1,1,87,1090,2,10,1,27,1
1,3,3,1,1,87,1090,2,14,1,28,1
1,3,3,1,1,87,1109,2,14,1,28,1
1,3,3,1,1,87,1109,2,14,2,25,1
1,3,3,2,1,87,1092,2,3,1,27,1
1,1,3,1,1,87,1098,2,6,2,23,0
1,1,3,1,1,87,1098,2,12,2,28,1
1,3,3,1,1,87,1094,2,12,1,25,1
1,3,3,1,1,88,1125,2,1,2,29,1
1,3,3,1,1,88,1126,2,1,1,29,1
1,3,3,1,1,88,1131,2,1,2,27,1
1,3,3,1,1,88,1132,2,1,2,28,1
1,3,3,1,1,88,1127,2,2,1,27,1
1,3,3,1,1,88,1130,2,2,1,27,1
1,3,3,1,1,89,1142,2,1,1,29,1
1,3,3,1,1,89,1158,2,1,1,30,0
3,3,3,1,1,89,1142,2,1,1,26,1
1,3,3,1,1,89,1142,2,1,2,24,1
1,3,3,1,1,89,1142,2,1,2,25,1
1,3,3,1,1,89,1144,2,1,2,26,1
1,3,3,1,1,89,1138,2,1,1,27,0
1,3,3,1,1,89,1159,2,1,1,28,1
1,3,3,1,1,89,1163,2,1,1,27,0
1,3,3,1,1,89,1142,2,1,1,25,0
1,3,3,1,1,89,1142,2,8,2,25,0
1,3,3,2,1,89,1141,2,8,1,28,1
1,3,3,1,1,89,1142,2,8,2,25,1
1,3,3,1,1,89,1142,2,4,1,26,0
1,3,3,1,1,89,1148,2,4,2,26,1
1,1,3,1,1,89,1141,2,4,1,32,1
1,3,3,1,1,89,1145,2,11,1,29,0
3,3,3,1,1,89,1141,2,11,2,25,1
1,3,3,1,1,89,1145,2,11,1,26,1
1,3,3,1,1,89,1145,2,11,1,26,1
1,1,3,1,1,89,1142,2,10,2,27,1
2,3,3,1,1,89,1142,2,10,1,27,1
2,3,3,1,1,89,1145,2,10,2,25,1
1,1,3,1,1,89,1142,2,15,1,28,1
1,1,3,1,1,89,1145,2,15,2,23,1
1,3,3,1,1,89,1145,2,15,1,28,1
1,3,3,1,1,89,1142,2,2,2,25,0
1,1,3,1,1,89,1142,2,12,2,27,1
1,3,3,1,1,89,1140,2,12,2,26,1
1,3,3,1,1,90,1164,2,1,1,27,1
1,3,3,1,1,90,1169,2,1,2,26,1
1,3,3,1,1,90,1164,2,8,2,26,0
1,1,3,1,1,90,1164,2,11,1,27,0
3,3,3,1,1,90,1167,2,11,2,25,1
1,1,3,1,1,90,1164,2,3,1,28,1
1,3,3,1,1,90,1164,2,2,2,24,1
1,3,3,1,1,91,1174,2,1,2,27,1
1,3,3,1,1,91,1177,2,1,2,25,1
1,3,3,1,1,91,1174,2,1,1,26,0
1,3,3,1,1,91,1173,2,1,2,25,1
1,3,3,1,1,91,1185,2,4,1,28,1
1,1,3,1,1,91,1174,2,10,2,24,0
1,3,3,1,1,91,1183,2,14,1,26,0
1,3,3,1,1,91,1181,2,14,1,28,0
1,3,3,1,1,91,1178,2,3,2,25,1
1,1,3,1,1,91,1174,2,2,2,25,0
1,3,3,1,1,91,1186,2,2,1,26,1
1,3,3,1,1,92,1187,2,1,1,34,1
1,3,3,1,1,92,1194,2,1,1,30,1
1,3,3,1,1,92,1194,2,1,2,25,0
1,3,3,1,1,92,1193,2,4,1,28,0
3,3,3,1,1,92,1188,2,11,1,28,0
1,3,3,1,1,92,1190,2,11,1,26,1
1,3,3,1,1,92,1192,2,7,1,28,1
1,1,3,1,1,92,1193,2,12,1,28,1
1,3,3,1,1,93,1201,2,1,2,27,1
1,3,3,1,1,93,1197,2,1,2,29,0
1,3,3,1,1,93,1199,2,1,1,29,1
1,3,3,1,1,93,1199,2,1,2,26,1
1,3,3,1,1,93,1197,2,1,1,28,1
1,3,3,1,1,93,1198,2,1,2,30,1
1,3,3,1,1,93,1197,2,1,1,29,1
1,3,3,1,1,93,1197,2,1,2,28,1
1,3,3,1,1,93,1197,2,14,2,23,1
1,3,3,1,1,94,1207,2,1,1,28,1
1,3,3,1,1,94,1208,2,1,2,26,1
1,3,3,1,1,94,1210,2,1,2,24,1
1,3,3,1,1,94,1211,2,1,1,26,0
1,3,3,1,1,94,1212,2,1,2,27,0
1,3,3,1,1,94,1213,2,1,1,29,1
1,3,3,1,1,94,1215,2,1,2,25,1
1,3,3,1,1,94,1216,2,1,1,30,0
1,3,3,1,1,94,1218,2,1,2,24,1
1,3,3,1,1,94,1219,2,8,1,28,1
1,1,3,1,1,94,1214,2,14,1,28,1
1,3,3,1,1,95,1228,2,1,2,24,1
3,3,3,1,1,95,1224,2,11,2,26,1
1,3,3,1,1,95,1221,2,11,2,23,0
1,3,3,1,1,95,1220,2,14,1,26,0
1,3,3,1,1,95,1220,2,14,1,26,0
1,3,3,1,1,95,1220,2,14,2,25,0
1,3,3,1,1,96,1231,2,1,2,25,1
1,3,3,1,1,96,1231,2,1,2,24,1
3,3,3,1,1,96,1231,2,1,1,26,0
1,3,3,1,1,96,1234,2,1,2,27,1
1,3,3,1,1,96,1234,2,1,2,24,1
1,3,3,1,1,96,1234,2,1,2,25,0
1,3,3,1,1,96,1231,2,1,2,26,0
1,3,3,1,1,96,1231,2,1,2,26,1
1,3,3,1,1,96,1231,2,1,2,25,1
1,3,3,1,1,96,1231,2,8,2,25,1
1,3,3,1,1,96,1231,2,8,2,26,1
1,3,3,1,1,96,1231,2,8,2,23,1
1,3,3,1,1,96,1231,2,8,2,25,1
1,1,3,1,1,96,1231,2,4,1,28,1
1,1,3,1,1,96,1231,2,4,2,26,1
1,3,3,1,1,96,1233,2,11,2,24,1
1,3,3,1,1,96,1231,2,14,2,23,0
1,3,3,1,1,96,1229,2,14,2,24,1
1,3,3,1,1,96,1231,2,3,2,24,1
1,1,3,1,1,96,1231,2,2,2,24,1
1,3,3,1,1,96,1231,2,2,2,23,0
1,3,3,1,1,96,1231,2,2,1,26,0
1,3,3,1,1,96,1231,2,2,1,26,0
1,1,3,1,1,96,1231,2,12,2,23,0
3,3,3,1,1,97,1244,2,1,2,29,1
1,3,3,1,1,97,1250,2,1,2,25,0
1,3,3,1,1,97,1240,2,1,2,25,0
1,3,3,1,1,97,1243,2,9,1,25,1
1,3,3,1,1,97,1243,2,8,2,27,1
2,3,3,1,1,97,1243,2,8,2,26,1
1,5,3,1,1,97,1241,2,11,2,25,1
1,3,3,1,1,97,1243,2,15,1,26,1
1,3,3,1,1,97,1240,2,14,1,26,1
1,3,3,1,1,97,1240,2,14,2,24,0
1,1,3,1,1,97,1238,2,3,2,25,0
1,3,3,1,1,97,1258,2,3,2,23,1
1,3,3,1,1,97,1255,2,13,2,24,0
1,4,3,1,1,98,1264,2,1,1,26,1
1,3,3,1,1,98,1267,2,1,1,27,1
1,3,3,1,1,98,1265,2,1,2,25,0
1,3,3,1,1,98,1264,2,1,1,24,0
1,3,3,1,1,98,1264,2,1,2,24,1
1,3,3,1,1,98,1268,2,1,2,26,1
1,3,3,1,1,98,1265,2,1,2,27,1
1,3,3,1,1,98,1264,2,1,1,26,1
1,3,3,1,1,98,1264,2,1,2,27,1
1,3,3,1,1,98,1264,2,1,2,25,0
1,1,3,1,1,98,1264,2,9,1,26,0
1,3,3,1,1,98,1265,2,8,1,23,1
1,3,3,1,1,98,1265,2,8,2,26,1
1,3,3,1,1,98,1265,2,8,2,26,1
1,3,3,1,1,98,1264,2,8,1,27,1
1,3,3,1,1,98,1273,2,4,1,28,1
1,3,3,1,1,98,1273,2,4,2,24,1
1,3,3,1,1,98,1273,2,4,2,25,1
3,3,3,1,1,98,1264,2,11,1,26,1
1,3,3,1,1,98,1270,2,14,1,27,0
1,3,3,1,1,98,1264,2,14,2,23,1
1,3,3,1,1,98,1264,2,14,2,23,1
1,3,3,1,1,98,1264,2,14,2,24,0
1,3,3,1,1,98,1264,2,14,2,23,0
1,3,3,1,1,98,1264,2,14,2,26,1
1,3,3,1,1,98,1267,2,14,1,66,0
1,1,3,1,1,98,1264,2,3,1,24,0
1,1,3,1,1,98,1264,2,3,2,25,1
1,1,3,1,1,98,1264,2,2,1,28,0
1,1,3,1,1,98,1264,2,2,2,24,0
1,1,3,1,1,98,1264,2,6,1,26,1
1,3,3,1,1,98,1267,2,6,1,26,0
1,3,3,1,1,98,1267,2,13,2,24,0
1,1,3,1,1,98,1264,2,12,2,25,0
1,3,1,2,1,98,1275,2,12,1,53,1
1,3,3,1,1,98,1272,2,12,2,56,0
1,3,3,1,1,98,1269,2,16,2,26,1
1,4,3,1,1,99,1278,2,1,1,27,1
1,3,3,1,1,99,1281,2,1,1,27,0
1,3,3,1,1,99,1278,2,1,1,29,1
1,3,3,1,1,99,1278,2,1,2,25,1
1,3,3,1,1,99,1292,2,1,2,27,1
1,3,3,1,1,99,1281,2,1,2,26,1
1,3,3,1,1,99,1281,2,1,1,30,1
1,3,3,1,1,99,1281,2,1,2,23,1
1,3,3,1,1,99,1281,2,9,1,27,1
1,3,3,1,1,99,1279,2,8,2,25,0
1,3,3,1,1,99,1281,2,8,2,24,1
1,3,3,1,1,99,1281,2,5,2,25,1
1,1,3,1,1,99,1277,2,4,2,25,1
1,1,3,1,1,99,1281,2,11,1,25,0
1,3,3,1,1,99,1286,2,11,1,26,1
1,1,3,1,1,99,1281,2,10,1,28,1
1,3,3,1,1,99,1283,2,10,2,24,0
1,3,3,1,1,99,1286,2,15,1,28,1
1,3,3,1,1,99,1278,2,14,1,26,0
1,3,3,1,1,99,1278,2,14,2,24,0
1,1,3,1,1,99,1281,2,3,2,24,0
1,3,3,1,1,99,1288,2,7,2,23,1
1,3,3,1,1,99,1283,2,6,2,23,0
1,1,3,1,1,99,1277,2,13,1,27,1
1,1,3,1,1,99,1281,2,12,1,26,0
1,1,3,1,1,99,1281,2,12,2,23,1
1,3,3,2,1,100,1312,2,1,2,23,0
1,3,3,1,1,100,1300,2,1,1,26,1
1,3,3,2,1,100,1300,2,1,2,35,1
1,3,3,1,1,100,1296,2,9,2,24,1
1,3,3,1,1,100,1298,2,8,1,23,1
1,3,3,1,1,100,1301,2,8,2,24,1
1,3,3,1,1,100,1300,2,8,1,26,0
1,3,3,1,1,100,1300,2,8,1,25,0
1,3,3,1,1,100,1300,2,8,2,23,1
1,3,3,1,1,100,1300,2,4,2,23,1
1,3,3,1,1,100,1300,2,2,1,27,0
1,3,3,1,1,100,1300,2,2,2,24,0
1,3,3,1,1,100,1308,2,2,2,25,1
1,3,3,1,1,100,1300,2,6,2,23,0
1,3,3,1,1,100,1301,2,12,2,50,1
1,3,3,1,1,101,1349,2,1,2,25,1
1,3,3,1,1,101,1351,2,1,1,26,1
1,3,3,1,1,101,1332,2,1,1,28,1
1,3,3,1,1,101,1330,2,1,2,27,1
1,3,3,1,1,101,1319,2,1,2,24,1
1,3,3,1,1,101,1337,2,1,2,24,0
1,1,3,1,1,101,1327,2,9,1,24,1
1,3,3,1,1,101,1316,2,8,2,25,1
1,3,3,1,1,101,1344,2,8,1,27,1
1,3,3,1,1,101,1327,2,8,2,24,1
1,3,3,1,1,101,1330,2,8,2,25,1
1,3,3,1,1,101,1319,2,4,1,27,1
1,3,3,1,1,101,1330,2,4,2,23,1
1,3,3,1,1,101,1348,2,4,1,27,1
2,3,3,1,1,101,1331,2,17,2,26,0
2,3,3,1,1,101,1332,2,17,2,26,1
1,3,3,1,1,101,1330,2,11,2,24,1
1,3,3,1,1,101,1330,2,11,2,32,1
1,3,3,1,1,101,1338,2,15,1,28,1
1,3,3,1,1,101,1326,2,3,2,27,1
1,3,3,1,1,101,1332,2,3,1,26,0
1,1,3,1,1,101,1326,2,2,2,26,1
1,1,3,1,1,101,1318,2,2,1,26,1
1,3,3,1,1,101,1341,2,2,1,29,1
1,1,3,1,1,101,1317,2,16,2,26,1
1,3,3,1,1,102,1356,2,1,2,25,0
1,3,3,1,1,102,1356,2,1,1,27,0
1,3,3,1,1,102,1357,2,1,1,30,0
1,3,3,1,1,102,1356,2,1,1,27,0
1,3,3,1,1,102,1357,2,1,2,24,1
1,3,3,1,1,102,1356,2,1,1,27,1
1,3,3,1,1,102,1356,2,5,1,26,1
1,1,3,1,1,102,1356,2,4,2,24,1
1,1,3,1,1,102,1356,2,15,1,26,0
1,1,3,1,1,102,1356,2,15,2,50,1
2,3,3,1,1,102,1358,2,14,2,28,1
1,3,3,1,1,102,1356,2,2,1,27,1
1,3,3,1,1,102,1356,2,2,1,27,0
1,1,3,1,1,102,1356,2,6,2,25,1
1,4,3,1,1,103,1365,2,1,1,27,0
1,3,3,1,1,103,1370,2,1,2,30,0
1,1,3,1,1,103,1367,2,4,2,25,0
1,1,3,2,1,103,1365,2,15,1,34,1
1,1,3,2,1,103,1365,2,15,2,59,0
1,3,3,1,1,103,1371,2,2,1,28,1
1,3,3,1,1,103,1371,2,2,2,25,1
1,4,3,1,2,104,1378,2,1,1,28,0
1,3,3,1,2,104,1379,2,1,1,27,1
1,3,3,1,2,104,1379,2,1,1,26,0
1,3,3,1,2,104,1378,2,1,1,30,1
1,3,3,1,2,104,1380,2,1,1,27,1
1,3,3,1,2,104,1378,2,1,2,25,0
1,3,3,1,2,104,1376,2,1,1,25,1
1,3,3,1,2,104,1378,2,1,1,29,1
1,3,3,1,2,104,1379,2,1,1,24,1
1,3,3,1,2,104,1378,2,1,1,27,1
1,3,3,1,2,104,1378,2,1,2,26,0
1,3,3,1,2,104,1417,2,1,1,27,1
1,3,3,1,2,104,1448,2,1,1,29,0
1,3,3,1,2,104,1378,2,1,2,24,1
1,3,3,1,2,104,1379,2,1,2,27,1
1,3,3,1,2,104,1439,2,1,1,28,0
1,3,3,1,2,104,1452,2,1,1,30,1
1,3,3,1,2,104,1458,2,1,1,29,1
1,3,3,1,2,104,1380,2,1,1,27,1
1,3,3,1,2,104,1380,2,1,2,26,1
1,3,3,1,2,104,1379,2,1,1,28,1
1,3,3,1,2,104,1379,2,1,1,28,1
1,3,3,1,2,104,1379,2,1,2,26,1
1,3,3,1,2,104,1441,2,1,1,29,1
1,3,3,1,2,104,1424,2,1,1,28,1
1,1,3,1,2,104,1381,2,9,1,26,1
1,3,3,1,2,104,1410,2,9,1,27,1
1,3,3,1,2,104,1378,2,9,1,25,1
2,3,3,1,2,104,1380,2,9,2,24,0
1,3,3,1,2,104,1378,2,9,1,26,0
1,3,3,1,2,104,1378,2,9,2,25,0
1,3,3,1,2,104,1379,2,8,2,26,0
1,3,3,1,2,104,1378,2,8,1,26,1
1,3,3,1,2,104,1397,2,8,1,29,1
1,3,3,1,2,104,1466,2,8,2,24,1
1,3,3,2,2,104,1466,2,8,2,25,1
1,3,3,1,2,104,1379,2,8,1,27,1
1,3,3,1,2,104,1414,2,8,1,26,1
1,3,3,1,2,104,1479,2,8,2,23,0
1,3,3,1,2,104,1414,2,8,1,26,1
1,1,3,1,2,104,1378,2,8,1,28,1
1,3,3,1,2,104,1485,2,8,1,27,1
1,4,3,1,2,104,1379,2,5,1,26,0
1,1,3,1,2,104,1379,2,4,1,27,1
1,3,3,1,2,104,1428,2,4,2,24,1
2,3,3,1,2,104,1379,2,17,1,27,1
1,1,3,1,2,104,1382,2,11,1,26,0
1,3,3,1,2,104,1384,2,11,1,25,1
3,3,3,1,2,104,1397,2,11,1,23,1
1,3,3,1,2,104,1395,2,11,1,27,1
1,3,3,1,2,104,1380,2,11,2,25,1
1,3,2,2,2,104,1473,2,11,2,49,1
1,1,3,1,2,104,1376,2,10,1,27,0
1,1,3,1,2,104,1379,2,10,1,27,1
1,1,3,1,2,104,1379,2,10,2,25,1
1,1,3,1,2,104,1378,2,10,1,28,1
2,3,3,1,2,104,1470,2,10,2,25,0
1,3,3,1,2,104,1378,2,10,2,23,1
1,3,3,1,2,104,1381,2,10,2,27,1
1,1,3,1,2,104,1378,2,15,1,28,1
1,1,3,1,2,104,1396,2,15,1,29,1
1,1,3,1,2,104,1378,2,15,1,26,1
1,1,3,1,2,104,1454,2,15,1,27,1
1,1,3,1,2,104,1389,2,15,1,25,1
1,3,3,1,2,104,1403,2,15,1,26,1
1,3,3,1,2,104,1378,2,14,1,27,1
1,3,3,1,2,104,1392,2,14,1,27,0
1,3,3,1,2,104,1378,2,14,1,28,0
2,3,3,1,2,104,1379,2,14,2,24,1
2,3,3,1,2,104,1432,2,14,1,27,0
1,3,3,1,2,104,1378,2,14,1,26,0
1,3,3,1,2,104,1378,2,14,2,25,0
1,3,3,1,2,104,1373,2,14,1,31,1
1,3,3,1,2,104,1403,2,14,2,50,0
1,1,3,1,2,104,1380,2,2,1,26,1
1,1,3,1,2,104,1378,2,2,2,25,0
1,3,3,1,2,104,1378,2,2,1,27,0
1,3,3,1,2,104,1456,2,2,1,28,1
1,3,3,1,2,104,1402,2,2,1,26,1
3,3,3,1,2,104,1410,2,2,2,23,1
3,3,3,1,2,104,1429,2,2,2,24,1
1,3,3,1,2,104,1380,2,7,2,25,1
1,6,3,1,2,104,1379,2,7,1,26,1
1,3,3,1,2,104,1379,2,6,2,23,1
1,1,3,1,2,104,1424,2,12,1,27,1
1,3,3,1,2,104,1379,2,12,1,31,0
1,1,3,1,2,104,1378,2,16,1,26,0
1,2,3,1,2,105,1494,2,1,1,28,1
1,3,3,1,2,105,1493,2,1,1,26,1
1,3,3,1,2,105,1508,2,1,2,28,1
3,3,3,1,2,105,1493,2,1,2,25,0
1,3,3,1,2,105,1493,2,1,1,27,1
1,3,3,1,2,105,1493,2,1,1,29,1
1,3,3,1,2,105,1493,2,1,2,24,0
1,3,3,1,2,105,1491,2,1,1,28,1
1,3,3,1,2,105,1495,2,1,1,26,1
1,3,3,1,2,105,1495,2,1,2,26,1
1,3,3,1,2,105,1493,2,1,1,34,1
1,3,3,1,2,105,1493,2,1,2,24,0
1,3,3,1,2,105,1493,2,1,2,24,0
1,3,3,1,2,105,1493,2,1,1,30,1
1,3,3,1,2,105,1495,2,1,1,27,0
1,3,3,1,2,105,1495,2,1,2,27,0
