연도,본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
2018,1,3,3,1,6,56,1155,1,8,1,24,1
2018,1,3,3,1,6,56,1158,1,8,2,23,1
2018,1,3,3,1,6,56,1154,1,11,1,24,0
2018,1,3,3,1,6,56,1158,1,10,2,22,1
2018,1,3,5,2,6,56,1169,1,10,2,23,1
2018,1,3,3,1,6,56,1158,1,15,2,22,1
2018,1,3,3,1,6,56,1158,1,14,2,23,1
2018,1,3,3,1,6,56,1164,1,14,1,25,1
2018,1,3,3,1,6,56,1155,1,14,2,23,0
2018,1,3,3,1,6,56,1176,1,3,2,23,0
2018,1,3,3,1,6,56,1154,1,3,1,24,1
2018,1,3,3,1,6,56,1154,1,2,1,21,1
2018,1,3,3,1,6,56,1155,1,7,1,26,1
2018,1,3,5,2,6,56,1167,1,6,2,24,1
2018,1,2,3,1,6,56,1154,1,13,1,27,1
2018,1,3,3,1,6,56,1158,1,16,2,22,0
2018,1,3,3,1,6,57,1180,1,9,2,24,1
2018,1,3,3,1,6,57,1180,1,9,1,24,1
2018,1,3,3,1,6,57,1182,1,8,1,26,0
2018,1,3,3,1,6,57,1187,1,8,1,24,0
2018,1,3,3,1,6,57,1187,1,8,2,21,0
2018,1,3,3,1,6,57,1180,1,8,2,31,0
2018,1,3,5,2,6,57,1181,1,8,2,24,1
2018,1,3,3,1,6,57,1183,1,4,1,24,0
2018,1,3,3,1,6,57,1180,1,10,2,23,1
2018,1,3,3,1,6,57,1182,1,14,2,23,1
2018,1,3,5,1,6,57,1181,1,14,1,26,1
2018,1,3,3,1,6,57,1180,1,14,1,25,0
2018,1,3,3,1,6,57,1182,1,14,1,26,0
2018,1,3,3,1,6,57,1182,1,2,2,22,1
2018,1,3,3,1,6,57,1180,1,13,2,23,1
2018,1,3,3,1,6,57,1182,1,13,2,24,1
2018,1,3,3,1,6,57,1182,1,12,1,26,0
2018,1,3,3,1,6,57,1194,1,12,2,33,1
2018,1,3,3,1,6,57,1181,1,12,2,24,1
2018,1,3,3,1,6,58,1210,1,8,2,21,1
2018,1,3,5,2,6,58,1209,1,4,1,27,1
2018,1,3,3,2,6,58,1203,1,3,2,24,1
2018,1,3,3,1,6,58,1203,1,12,1,25,1
2018,1,3,3,1,6,59,1216,1,1,2,22,1
2018,1,3,3,1,6,59,1216,1,8,2,21,1
2018,1,3,3,1,6,59,1216,1,8,1,24,1
2018,1,3,3,1,6,59,1228,1,8,2,22,1
2018,1,3,3,1,6,59,1219,1,4,2,23,1
2018,1,3,3,1,6,59,1223,1,4,1,26,1
2018,1,3,3,1,6,59,1221,1,10,2,22,1
2018,1,3,3,1,7,60,1229,1,1,2,23,0
2018,1,3,3,1,7,60,1231,1,8,1,25,0
2018,1,3,3,1,7,60,1230,1,8,1,25,0
2018,1,3,3,1,7,60,1230,1,8,2,21,0
2018,1,3,3,1,7,60,1230,1,8,2,22,0
2018,1,3,3,1,7,60,1234,1,5,2,22,0
2018,1,3,3,1,7,60,1231,1,6,1,25,1
2018,1,3,3,1,7,60,1231,1,6,2,22,0
2018,1,3,3,1,7,61,1241,1,1,2,23,1
2018,1,3,3,1,7,61,1244,1,1,2,22,1
2018,1,3,3,1,7,61,1241,1,8,2,23,1
2018,1,3,3,1,7,61,1241,1,8,2,25,1
2018,1,3,3,1,7,61,1249,1,8,2,22,1
2018,1,3,3,1,7,61,1242,1,8,2,22,0
2018,1,3,3,1,7,61,1244,1,8,1,26,1
2018,1,3,3,1,7,61,1244,1,8,2,24,1
2018,1,3,3,1,7,61,1245,1,8,2,23,1
2018,1,3,3,1,7,61,1241,1,11,1,26,0
2018,1,3,3,1,7,62,1261,1,1,2,21,1
2018,1,3,5,2,7,62,1278,1,1,2,24,1
2018,1,3,3,1,7,62,1260,1,8,1,26,1
2018,1,3,3,1,7,62,1269,1,3,1,25,0
2018,1,3,3,2,7,63,1372,1,1,2,22,1
2018,1,3,5,1,7,63,1330,1,8,2,24,0
2018,1,3,3,1,7,63,1286,1,8,1,26,1
2018,1,3,5,1,7,63,1306,1,8,1,27,1
2018,1,3,3,1,7,63,1296,1,8,2,22,0
2018,1,3,3,1,7,63,1315,1,4,2,22,0
2018,1,3,3,1,7,63,1371,1,3,1,25,0
2018,1,3,3,1,7,63,1307,1,2,1,22,1
2018,1,3,3,1,7,63,1287,1,7,1,24,0
2018,1,3,3,1,7,63,1287,1,7,1,26,1
2018,1,3,3,1,7,64,1380,1,1,2,22,0
2018,1,3,3,1,7,64,1378,1,8,2,25,0
2018,1,3,3,1,7,65,1404,1,1,1,24,0
2018,1,3,3,1,7,65,1391,1,8,2,23,0
2018,1,3,3,1,7,65,1388,1,8,1,24,0
2018,1,3,3,1,7,65,1391,1,8,1,25,0
2018,1,3,3,1,7,65,1386,1,8,1,27,0
2018,1,3,3,1,7,65,1386,1,8,2,24,1
2018,1,3,3,1,7,65,1392,1,8,2,25,1
2018,1,3,5,1,7,65,1402,1,8,2,24,1
2018,1,3,5,1,7,65,1402,1,8,2,25,0
2018,1,3,3,1,7,65,1387,1,12,2,21,1
2018,1,3,3,1,7,66,1436,1,1,2,23,1
2018,1,3,3,1,7,66,1444,1,8,2,23,0
2018,1,3,3,1,7,66,1445,1,8,2,23,1
2018,1,3,5,1,7,66,1422,1,8,1,28,1
2018,1,3,5,1,7,66,1423,1,8,2,24,1
2018,1,3,5,1,7,66,1435,1,8,2,24,1
2018,1,3,3,1,7,66,1424,1,17,1,25,0
2018,1,3,5,1,7,66,1457,1,17,1,27,1
2018,1,3,3,1,7,66,1412,1,10,1,23,0
2018,1,3,3,1,7,66,1453,1,14,1,26,1
2018,1,3,3,1,7,66,1428,1,2,1,24,1
2018,1,3,1,1,7,67,1479,1,1,2,23,0
2018,1,3,3,1,7,67,1464,1,8,2,22,0
2018,1,3,1,1,7,67,1512,1,5,2,21,1
2018,1,3,3,1,7,67,1493,1,17,2,22,1
2018,1,3,3,1,7,67,1461,1,11,2,22,1
2018,1,3,3,1,7,67,1463,1,11,2,21,1
2018,1,3,3,1,7,68,1523,1,8,1,25,1
2018,1,3,3,1,7,68,1523,1,8,2,26,1
2018,1,3,3,1,7,68,1524,1,2,1,24,0
2018,1,3,3,1,7,68,1524,1,2,2,22,1
2018,1,3,3,1,7,68,1524,1,2,2,22,0
2018,1,3,5,1,7,69,1585,1,9,2,30,1
2018,1,3,3,1,7,69,1542,1,8,1,26,1
2018,1,3,3,1,7,69,1542,1,10,1,25,1
2018,1,3,3,1,7,69,1558,1,3,2,21,0
2018,1,3,3,1,7,69,1584,1,2,1,25,1
2018,1,3,5,1,7,70,1591,1,8,2,27,1
2018,1,3,3,1,7,70,1593,1,8,2,25,1
2018,1,3,3,1,7,70,1592,1,8,2,21,0
2018,1,3,3,1,7,70,1589,1,5,2,22,1
2018,1,3,3,1,7,70,1589,1,5,2,22,1
2018,1,3,3,1,7,72,1610,1,8,2,23,0
2018,1,3,3,1,7,72,1602,1,8,1,23,1
2018,1,3,3,1,7,72,1621,1,8,1,26,0
2018,1,3,3,1,7,72,1597,1,8,2,24,0
2018,1,3,3,1,7,72,1607,1,8,2,27,0
2018,1,3,5,1,7,72,1626,1,17,2,28,1
2018,1,3,3,1,7,72,1605,1,14,2,24,1
2018,1,3,3,1,7,72,1617,1,12,2,52,1
2018,1,3,3,1,7,73,1639,1,1,2,23,1
2018,1,3,3,1,7,73,1648,1,1,2,23,0
2018,1,3,3,1,7,73,1657,1,8,2,23,1
2018,1,3,3,1,7,73,1648,1,8,2,26,1
2018,1,3,3,1,7,73,1658,1,4,2,22,1
2018,1,3,5,2,7,73,1635,1,10,1,56,1
2018,1,3,5,2,7,73,1637,1,2,2,25,0
2018,1,2,3,1,7,73,1651,1,13,2,22,0
2018,1,3,3,1,7,73,1635,1,12,1,22,0
2018,1,3,3,1,7,74,1661,1,8,2,23,0
2018,1,3,5,1,7,74,1662,1,8,1,26,1
2018,1,3,3,1,7,74,1663,1,8,1,25,1
2018,1,1,3,1,3,75,2805,3,15,2,24,1
2018,1,1,3,1,3,75,2800,3,2,2,23,1
2018,1,1,3,1,3,75,2805,3,6,2,23,1
2018,1,1,3,1,3,76,2814,3,2,1,23,1
2018,1,1,3,1,3,76,2814,3,2,2,41,1
2018,3,1,3,1,3,77,2835,3,8,2,25,1
2018,3,1,3,1,3,77,2835,3,8,2,23,1
2018,3,1,3,1,3,77,2835,3,8,2,24,1
2018,3,1,3,1,3,77,2835,3,8,2,24,1
2018,1,1,3,1,3,77,2835,3,3,2,24,1
2018,1,1,3,1,3,78,2848,3,1,1,24,0
2018,1,1,3,1,3,78,2848,3,1,2,24,1
2018,1,1,3,1,3,78,2837,3,9,1,28,1
2018,1,1,3,1,3,78,2846,3,9,1,28,1
2018,3,1,3,1,3,78,2837,3,8,2,25,0
2018,3,1,3,1,3,78,2844,3,8,1,27,1
2018,1,1,3,1,3,78,2855,3,11,1,28,1
2018,1,1,3,1,3,78,2858,3,11,2,24,1
2018,1,1,3,1,3,78,2839,3,10,2,24,1
2018,1,1,3,1,3,78,2840,3,10,2,24,1
2018,1,1,3,1,3,78,2842,3,10,1,28,1
2018,1,1,3,1,3,78,2845,3,10,2,23,1
2018,1,1,3,1,3,78,2838,3,3,2,23,0
2018,1,1,3,1,3,78,2839,3,3,2,23,0
2018,1,1,3,1,3,78,2839,3,3,2,23,1
2018,1,1,3,1,3,79,2873,3,15,2,24,1
2018,1,1,3,1,3,79,2863,3,2,2,23,1
2018,1,1,3,1,3,79,2863,3,2,2,23,1
2018,1,1,3,1,3,79,2872,3,12,2,25,1
2018,1,1,3,1,3,79,2873,3,12,2,24,1
2018,1,1,3,1,3,80,2880,3,2,2,24,1
2018,1,1,3,1,3,80,2881,3,6,1,30,1
2018,1,1,3,1,3,80,2881,3,6,2,24,0
2018,1,1,3,1,3,80,2881,3,6,2,24,1
2018,1,1,3,1,3,80,2881,3,12,2,24,0
2018,1,1,3,1,3,80,2881,3,12,2,25,1
2018,1,1,3,1,3,81,2897,3,11,2,24,1
2018,1,1,3,1,3,81,2897,3,15,2,24,1
2018,1,1,3,1,3,81,2898,3,15,2,23,1
2018,1,1,3,1,3,81,2882,3,2,1,33,1
2018,1,1,3,1,3,81,2899,3,6,2,23,1
2018,1,1,3,1,3,82,2904,3,15,1,24,1
2018,1,1,3,1,3,82,2904,3,15,2,24,1
2018,1,1,3,1,3,82,2904,3,15,2,24,1
2018,1,1,3,1,3,82,2904,3,15,2,23,1
2018,1,1,3,1,3,82,2902,3,2,1,27,1
2018,1,1,3,1,3,82,2904,3,12,2,24,0
2018,1,1,3,1,3,83,2932,3,15,2,24,1
2018,1,1,3,1,3,83,2916,3,2,2,24,1
2018,1,1,3,1,3,83,2931,3,6,2,25,1
2018,1,1,3,1,3,83,2930,3,12,2,25,1
2018,1,1,3,1,3,84,2935,3,2,1,24,1
2018,1,1,3,1,3,84,2937,3,2,1,28,1
2018,1,1,3,1,3,84,2940,3,6,2,23,0
2018,1,1,3,1,3,84,2938,3,12,2,23,1
2018,1,3,3,1,1,85,1717,2,1,1,28,0
2018,1,3,3,1,1,85,1719,2,1,1,27,1
2018,1,3,3,1,1,85,1719,2,1,2,29,1
2018,1,1,3,1,1,85,1717,2,4,1,29,1
2018,1,1,3,1,1,85,1718,2,2,2,23,1
2018,1,4,3,1,1,86,1723,2,1,1,26,0
2018,1,2,3,1,1,86,1723,2,1,2,27,1
2018,3,3,3,2,1,86,1723,2,1,1,28,1
2018,1,3,3,1,1,86,1723,2,1,1,27,1
2018,1,3,3,1,1,86,1732,2,1,2,25,0
2018,1,3,3,1,1,86,1723,2,1,2,26,0
2018,1,3,3,1,1,86,1723,2,1,2,26,0
2018,1,3,3,1,1,86,1724,2,1,1,27,1
2018,1,3,3,1,1,86,1723,2,1,1,28,0
2018,1,3,3,1,1,86,1723,2,1,2,29,1
2018,1,3,3,1,1,86,1723,2,1,2,26,1
2018,1,3,3,1,1,86,1730,2,1,2,27,1
2018,1,3,3,1,1,86,1723,2,1,1,26,1
2018,1,3,3,1,1,86,1730,2,1,1,28,0
2018,2,3,3,1,1,86,1724,2,9,2,26,1
2018,1,3,3,1,1,86,1724,2,9,2,27,0
2018,1,3,3,1,1,86,1724,2,8,2,23,1
2018,1,3,3,1,1,86,1729,2,8,2,24,1
2018,1,3,3,1,1,86,1723,2,8,2,25,0
2018,1,3,3,1,1,86,1723,2,8,1,25,0
2018,1,3,3,1,1,86,1727,2,8,2,28,1
2018,1,1,3,1,1,86,1723,2,4,2,26,0
2018,1,3,3,1,1,86,1724,2,4,1,26,1
2018,1,3,3,1,1,86,1734,2,4,1,26,1
2018,2,3,3,1,1,86,1723,2,17,2,26,1
2018,3,3,3,1,1,86,1729,2,11,2,25,0
2018,1,3,3,1,1,86,1724,2,11,1,65,0
2018,1,1,3,1,1,86,1723,2,15,2,24,1
2018,1,1,3,1,1,86,1723,2,14,2,25,1
2018,1,3,3,1,1,86,1724,2,14,1,28,0
2018,1,3,3,2,1,86,1723,2,14,1,30,0
2018,1,3,3,1,1,86,1727,2,3,2,26,1
2018,1,1,3,1,1,86,1723,2,2,2,23,0
2018,1,3,3,1,1,86,1727,2,2,1,27,0
2018,1,1,3,1,1,86,1723,2,6,1,26,1
2018,1,3,3,1,1,86,1725,2,6,2,26,1
2018,1,1,3,1,1,86,1723,2,13,2,23,0
2018,1,1,3,1,1,86,1723,2,12,2,25,1
2018,1,1,3,1,1,86,1723,2,16,2,25,1
2018,1,3,3,1,1,87,1748,2,1,1,27,1
2018,1,3,3,1,1,87,1764,2,1,2,25,0
2018,1,3,3,1,1,87,1745,2,8,2,26,1
2018,1,3,3,1,1,87,1750,2,4,2,24,1
2018,1,3,3,1,1,87,1745,2,11,2,24,0
2018,1,3,3,1,1,87,1745,2,11,2,24,1
2018,1,3,3,1,1,87,1748,2,10,1,28,0
2018,1,3,3,1,1,87,1751,2,14,2,26,1
2018,1,3,3,1,1,87,1768,2,2,1,27,1
2018,1,3,3,1,1,87,1768,2,2,2,25,1
2018,1,3,3,1,1,87,1760,2,7,2,25,1
2018,1,3,3,1,1,87,1748,2,6,1,27,1
2018,1,3,3,1,1,88,1779,2,1,1,29,1
2018,1,3,3,1,1,88,1779,2,1,1,28,1
2018,1,3,3,1,1,88,1799,2,1,1,26,0
2018,1,3,3,1,1,88,1779,2,1,2,24,1
2018,1,3,3,1,1,88,1779,2,1,1,27,1
2018,1,3,3,1,1,88,1779,2,1,1,28,1
2018,1,3,3,1,1,88,1777,2,1,1,29,1
2018,1,3,3,1,1,88,1779,2,1,1,27,1
2018,1,1,3,1,1,88,1779,2,9,2,24,1
2018,1,4,3,1,1,88,1778,2,5,2,26,1
2018,1,1,3,1,1,88,1771,2,4,2,24,0
2018,1,3,3,1,1,88,1788,2,4,1,28,1
2018,1,3,3,1,1,88,1805,2,4,2,23,0
2018,3,3,3,1,1,88,1771,2,11,2,26,1
2018,1,3,3,1,1,88,1786,2,11,1,27,1
2018,1,1,3,1,1,88,1771,2,10,1,27,1
2018,1,3,3,1,1,88,1771,2,14,1,28,1
2018,1,3,3,1,1,88,1792,2,14,1,28,1
2018,1,3,3,1,1,88,1792,2,14,2,25,1
2018,1,3,3,2,1,88,1773,2,3,1,27,1
2018,1,1,3,1,1,88,1779,2,6,2,23,0
2018,1,1,3,1,1,88,1779,2,12,2,28,1
2018,1,3,3,1,1,88,1775,2,12,1,25,1
2018,1,3,3,1,1,89,1813,2,1,2,29,1
2018,1,3,3,1,1,89,1814,2,1,1,29,1
2018,1,3,3,1,1,89,1820,2,1,2,27,1
2018,1,3,3,1,1,89,1821,2,1,2,28,1
2018,1,3,3,1,1,89,1815,2,2,1,27,1
2018,1,3,3,1,1,89,1819,2,2,1,27,1
2018,1,3,3,1,1,90,1834,2,1,1,29,1
2018,1,3,3,1,1,90,1857,2,1,1,30,0
2018,3,3,3,1,1,90,1834,2,1,1,26,1
2018,1,3,3,1,1,90,1834,2,1,2,24,1
2018,1,3,3,1,1,90,1834,2,1,2,25,1
2018,1,3,3,1,1,90,1836,2,1,2,26,1
2018,1,3,3,1,1,90,1829,2,1,1,27,0
2018,1,3,3,1,1,90,1858,2,1,1,28,1
2018,1,3,3,1,1,90,1862,2,1,1,27,0
2018,1,3,3,1,1,90,1834,2,1,1,25,0
2018,1,3,3,1,1,90,1834,2,8,2,25,0
2018,1,3,3,2,1,90,1833,2,8,1,28,1
2018,1,3,3,1,1,90,1834,2,8,2,25,1
2018,1,3,3,1,1,90,1834,2,4,1,26,0
2018,1,3,3,1,1,90,1845,2,4,2,26,1
2018,1,1,3,1,1,90,1833,2,4,1,32,1
2018,1,3,3,1,1,90,1838,2,11,1,29,0
2018,3,3,3,1,1,90,1833,2,11,2,25,1
2018,1,3,3,1,1,90,1838,2,11,1,26,1
2018,1,3,3,1,1,90,1838,2,11,1,26,1
2018,1,1,3,1,1,90,1834,2,10,2,27,1
2018,2,3,3,1,1,90,1834,2,10,1,27,1
2018,2,3,3,1,1,90,1838,2,10,2,25,1
2018,1,1,3,1,1,90,1834,2,15,1,28,1
2018,1,1,3,1,1,90,1838,2,15,2,23,1
2018,1,3,3,1,1,90,1838,2,15,1,28,1
2018,1,3,3,1,1,90,1834,2,2,2,25,0
2018,1,1,3,1,1,90,1834,2,12,2,27,1
2018,1,3,3,1,1,90,1832,2,12,2,26,1
2018,1,3,3,1,1,91,1864,2,1,1,27,1
2018,1,3,3,1,1,91,1872,2,1,2,26,1
2018,1,3,3,1,1,91,1864,2,8,2,26,0
2018,1,1,3,1,1,91,1864,2,11,1,27,0
2018,3,3,3,1,1,91,1867,2,11,2,25,1
2018,1,1,3,1,1,91,1864,2,3,1,28,1
2018,1,3,3,1,1,91,1864,2,2,2,24,1
2018,1,3,3,1,1,92,1877,2,1,2,27,1
2018,1,3,3,1,1,92,1880,2,1,2,25,1
2018,1,3,3,1,1,92,1877,2,1,1,26,0
2018,1,3,3,1,1,92,1876,2,1,2,25,1
2018,1,3,3,1,1,92,1888,2,4,1,28,1
2018,1,1,3,1,1,92,1877,2,10,2,24,0
2018,1,3,3,1,1,92,1886,2,14,1,26,0
2018,1,3,3,1,1,92,1884,2,14,1,28,0
2018,1,3,3,1,1,92,1881,2,3,2,25,1
2018,1,1,3,1,1,92,1877,2,2,2,25,0
2018,1,3,3,1,1,92,1889,2,2,1,26,1
2018,1,3,3,1,1,93,1890,2,1,1,34,1
2018,1,3,3,1,1,93,1897,2,1,1,30,1
2018,1,3,3,1,1,93,1897,2,1,2,25,0
2018,1,3,3,1,1,93,1896,2,4,1,28,0
2018,3,3,3,1,1,93,1891,2,11,1,28,0
2018,1,3,3,1,1,93,1893,2,11,1,26,1
2018,1,3,3,1,1,93,1895,2,7,1,28,1
2018,1,1,3,1,1,93,1896,2,12,1,28,1
2018,1,3,3,1,1,94,1906,2,1,2,27,1
2018,1,3,3,1,1,94,1901,2,1,2,29,0
2018,1,3,3,1,1,94,1904,2,1,1,29,1
2018,1,3,3,1,1,94,1904,2,1,2,26,1
2018,1,3,3,1,1,94,1901,2,1,1,28,1
2018,1,3,3,1,1,94,1903,2,1,2,30,1
2018,1,3,3,1,1,94,1901,2,1,1,29,1
2018,1,3,3,1,1,94,1901,2,1,2,28,1
2018,1,3,3,1,1,94,1901,2,14,2,23,1
2018,1,3,3,1,1,95,1913,2,1,1,28,1
2018,1,3,3,1,1,95,1914,2,1,2,26,1
2018,1,3,3,1,1,95,1916,2,1,2,24,1
2018,1,3,3,1,1,95,1918,2,1,1,26,0
2018,1,3,3,1,1,95,1919,2,1,2,27,0
2018,1,3,3,1,1,95,1920,2,1,1,29,1
2018,1,3,3,1,1,95,1922,2,1,2,25,1
2018,1,3,3,1,1,95,1923,2,1,1,30,0
2018,1,3,3,1,1,95,1925,2,1,2,24,1
2018,1,3,3,1,1,95,1926,2,8,1,28,1
2018,1,1,3,1,1,95,1921,2,14,1,28,1
2018,1,3,3,1,1,96,1938,2,1,2,24,1
2018,3,3,3,1,1,96,1933,2,11,2,26,1
2018,1,3,3,1,1,96,1928,2,11,2,23,0
2018,1,3,3,1,1,96,1927,2,14,1,26,0
2018,1,3,3,1,1,96,1927,2,14,1,26,0
2018,1,3,3,1,1,96,1927,2,14,2,25,0
2018,1,3,3,1,1,97,1941,2,1,2,25,1
2018,1,3,3,1,1,97,1941,2,1,2,24,1
2018,3,3,3,1,1,97,1941,2,1,1,26,0
2018,1,3,3,1,1,97,1944,2,1,2,27,1
2018,1,3,3,1,1,97,1944,2,1,2,24,1
2018,1,3,3,1,1,97,1944,2,1,2,25,0
2018,1,3,3,1,1,97,1941,2,1,2,26,0
2018,1,3,3,1,1,97,1941,2,1,2,26,1
2018,1,3,3,1,1,97,1941,2,1,2,25,1
2018,1,3,3,1,1,97,1941,2,8,2,25,1
2018,1,3,3,1,1,97,1941,2,8,2,26,1
2018,1,3,3,1,1,97,1941,2,8,2,23,1
2018,1,3,3,1,1,97,1941,2,8,2,25,1
2018,1,1,3,1,1,97,1941,2,4,1,28,1
2018,1,1,3,1,1,97,1941,2,4,2,26,1
2018,1,3,3,1,1,97,1943,2,11,2,24,1
2018,1,3,3,1,1,97,1941,2,14,2,23,0
2018,1,3,3,1,1,97,1939,2,14,2,24,1
2018,1,3,3,1,1,97,1941,2,3,2,24,1
2018,1,1,3,1,1,97,1941,2,2,2,24,1
2018,1,3,3,1,1,97,1941,2,2,2,23,0
2018,1,3,3,1,1,97,1941,2,2,1,26,0
2018,1,3,3,1,1,97,1941,2,2,1,26,0
2018,1,1,3,1,1,97,1941,2,12,2,23,0
2018,3,3,3,1,1,98,1956,2,1,2,29,1
2018,1,3,3,1,1,98,1963,2,1,2,25,0
2018,1,3,3,1,1,98,1950,2,1,2,25,0
2018,1,3,3,1,1,98,1955,2,9,1,25,1
2018,1,3,3,1,1,98,1955,2,8,2,27,1
2018,2,3,3,1,1,98,1955,2,8,2,26,1
2018,1,5,3,1,1,98,1951,2,11,2,25,1
2018,1,3,3,1,1,98,1955,2,15,1,26,1
2018,1,3,3,1,1,98,1950,2,14,1,26,1
2018,1,3,3,1,1,98,1950,2,14,2,24,0
2018,1,1,3,1,1,98,1948,2,3,2,25,0
2018,1,3,3,1,1,98,1979,2,3,2,23,1
2018,1,3,3,1,1,98,1975,2,13,2,24,0
2018,1,4,3,1,1,99,1986,2,1,1,26,1
2018,1,3,3,1,1,99,1989,2,1,1,27,1
2018,1,3,3,1,1,99,1987,2,1,2,25,0
2018,1,3,3,1,1,99,1986,2,1,1,24,0
2018,1,3,3,1,1,99,1986,2,1,2,24,1
2018,1,3,3,1,1,99,1993,2,1,2,26,1
2018,1,3,3,1,1,99,1987,2,1,2,27,1
2018,1,3,3,1,1,99,1986,2,1,1,26,1
2018,1,3,3,1,1,99,1986,2,1,2,27,1
2018,1,3,3,1,1,99,1986,2,1,2,25,0
2018,1,1,3,1,1,99,1986,2,9,1,26,0
2018,1,3,3,1,1,99,1987,2,8,1,23,1
2018,1,3,3,1,1,99,1987,2,8,2,26,1
2018,1,3,3,1,1,99,1987,2,8,2,26,1
2018,1,3,3,1,1,99,1986,2,8,1,27,1
2018,1,3,3,1,1,99,2000,2,4,1,28,1
2018,1,3,3,1,1,99,2000,2,4,2,24,1
2018,1,3,3,1,1,99,2000,2,4,2,25,1
2018,3,3,3,1,1,99,1986,2,11,1,26,1
2018,1,3,3,1,1,99,1997,2,14,1,27,0
2018,1,3,3,1,1,99,1986,2,14,2,23,1
2018,1,3,3,1,1,99,1986,2,14,2,23,1
2018,1,3,3,1,1,99,1986,2,14,2,24,0
2018,1,3,3,1,1,99,1986,2,14,2,23,0
2018,1,3,3,1,1,99,1986,2,14,2,26,1
2018,1,3,3,1,1,99,1989,2,14,1,66,0
2018,1,1,3,1,1,99,1986,2,3,1,24,0
2018,1,1,3,1,1,99,1986,2,3,2,25,1
2018,1,1,3,1,1,99,1986,2,2,1,28,0
2018,1,1,3,1,1,99,1986,2,2,2,24,0
2018,1,1,3,1,1,99,1986,2,6,1,26,1
2018,1,3,3,1,1,99,1989,2,6,1,26,0
2018,1,3,3,1,1,99,1989,2,13,2,24,0
2018,1,1,3,1,1,99,1986,2,12,2,25,0
2018,1,3,1,2,1,99,2002,2,12,1,53,1
2018,1,3,3,1,1,99,1999,2,12,2,56,0
2018,1,3,3,1,1,99,1995,2,16,2,26,1
2018,1,4,3,1,1,100,2005,2,1,1,27,1
2018,1,3,3,1,1,100,2008,2,1,1,27,0
2018,1,3,3,1,1,100,2005,2,1,1,29,1
2018,1,3,3,1,1,100,2005,2,1,2,25,1
2018,1,3,3,1,1,100,2024,2,1,2,27,1
2018,1,3,3,1,1,100,2008,2,1,2,26,1
2018,1,3,3,1,1,100,2008,2,1,1,30,1
2018,1,3,3,1,1,100,2008,2,1,2,23,1
2018,1,3,3,1,1,100,2008,2,9,1,27,1
2018,1,3,3,1,1,100,2006,2,8,2,25,0
2018,1,3,3,1,1,100,2008,2,8,2,24,1
2018,1,3,3,1,1,100,2008,2,5,2,25,1
2018,1,1,3,1,1,100,2004,2,4,2,25,1
2018,1,1,3,1,1,100,2008,2,11,1,25,0
2018,1,3,3,1,1,100,2014,2,11,1,26,1
2018,1,1,3,1,1,100,2008,2,10,1,28,1
2018,1,3,3,1,1,100,2011,2,10,2,24,0
2018,1,3,3,1,1,100,2014,2,15,1,28,1
2018,1,3,3,1,1,100,2005,2,14,1,26,0
2018,1,3,3,1,1,100,2005,2,14,2,24,0
2018,1,1,3,1,1,100,2008,2,3,2,24,0
2018,1,3,3,1,1,100,2017,2,7,2,23,1
2018,1,3,3,1,1,100,2011,2,6,2,23,0
2018,1,1,3,1,1,100,2004,2,13,1,27,1
2018,1,1,3,1,1,100,2008,2,12,1,26,0
2018,1,1,3,1,1,100,2008,2,12,2,23,1
2018,1,3,3,2,1,101,2055,2,1,2,23,0
2018,1,3,3,1,1,101,2035,2,1,1,26,1
2018,1,3,3,2,1,101,2035,2,1,2,35,1
2018,1,3,3,1,1,101,2028,2,9,2,24,1
2018,1,3,3,1,1,101,2032,2,8,1,23,1
2018,1,3,3,1,1,101,2036,2,8,2,24,1
2018,1,3,3,1,1,101,2035,2,8,1,26,0
2018,1,3,3,1,1,101,2035,2,8,1,25,0
2018,1,3,3,1,1,101,2035,2,8,2,23,1
2018,1,3,3,1,1,101,2035,2,4,2,23,1
2018,1,3,3,1,1,101,2035,2,2,1,27,0
2018,1,3,3,1,1,101,2035,2,2,2,24,0
2018,1,3,3,1,1,101,2047,2,2,2,25,1
2018,1,3,3,1,1,101,2035,2,6,2,23,0
2018,1,3,3,1,1,101,2036,2,12,2,50,1
2018,1,3,3,1,1,102,2103,2,1,2,25,1
2018,1,3,3,1,1,102,2105,2,1,1,26,1
2018,1,3,3,1,1,102,2082,2,1,1,28,1
2018,1,3,3,1,1,102,2080,2,1,2,27,1
2018,1,3,3,1,1,102,2065,2,1,2,24,1
2018,1,3,3,1,1,102,2088,2,1,2,24,0
2018,1,1,3,1,1,102,2076,2,9,1,24,1
2018,1,3,3,1,1,102,2060,2,8,2,25,1
2018,1,3,3,1,1,102,2097,2,8,1,27,1
2018,1,3,3,1,1,102,2076,2,8,2,24,1
2018,1,3,3,1,1,102,2080,2,8,2,25,1
2018,1,3,3,1,1,102,2065,2,4,1,27,1
2018,1,3,3,1,1,102,2080,2,4,2,23,1
2018,1,3,3,1,1,102,2102,2,4,1,27,1
2018,2,3,3,1,1,102,2081,2,17,2,26,0
2018,2,3,3,1,1,102,2082,2,17,2,26,1
2018,1,3,3,1,1,102,2080,2,11,2,24,1
2018,1,3,3,1,1,102,2080,2,11,2,32,1
2018,1,3,3,1,1,102,2089,2,15,1,28,1
